Transaction Date,Type,Order,Card Brand,Card Source,Payout Status,Payout Date,Available On,Amount,Fee,Net,Checkout,Payment Method Name,Presentment Amount,Presentment Currency,Currency
2025-06-14 15:39:19 -0400,charge,#41981,master,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35603020021853,card,200.00,USD,USD
2025-06-14 15:36:48 -0400,charge,#41980,visa,online,paid,2025-06-17,2025-06-17,98.45,2.66,95.79,#35602988138589,card,98.45,USD,USD
2025-06-14 15:35:20 -0400,charge,#41979,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602992857181,card,189.50,USD,USD
2025-06-14 15:33:49 -0400,charge,#41974,visa,stripe_terminal,paid,2025-06-17,2025-06-17,13.43,0.32,13.11,#35602827149405,card,13.43,USD,USD
2025-06-14 15:29:47 -0400,charge,#41976,visa,online,paid,2025-06-16,2025-06-14,200.00,5.10,194.90,#35602943705181,card,200.00,USD,USD
2025-06-14 15:29:45 -0400,charge,#41975,american_express,online,paid,2025-06-17,2025-06-17,189.50,6.74,182.76,#35602955927645,card,189.50,USD,USD
2025-06-14 15:28:47 -0400,charge,#41972,visa,stripe_terminal,paid,2025-06-17,2025-06-17,78.07,1.87,76.20,#35602284150877,card,78.07,USD,USD
2025-06-14 15:24:06 -0400,charge,#41971,visa,stripe_terminal,paid,2025-06-17,2025-06-17,56.09,1.35,54.74,#35602803982429,card,56.09,USD,USD
2025-06-14 15:18:07 -0400,charge,#41973,american_express,online,paid,2025-06-16,2025-06-14,189.50,6.74,182.76,#35602861916253,card,189.50,USD,USD
2025-06-14 15:09:35 -0400,refund,#41846,master,online,paid,2025-06-17,2025-06-17,-7.50,0.00,-7.50,#35592986591325,card,7.50,USD,USD
2025-06-14 15:07:19 -0400,charge,#41964,visa,stripe_terminal,paid,2025-06-17,2025-06-17,13.95,0.33,13.62,#35602299945053,card,13.95,USD,USD
2025-06-14 15:04:43 -0400,charge,#41970,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602773180509,card,200.00,USD,USD
2025-06-14 15:00:32 -0400,charge,#41962,american_express,stripe_terminal,paid,2025-06-17,2025-06-17,72.80,1.75,71.05,#35602352406621,card,72.80,USD,USD
2025-06-14 14:59:36 -0400,charge,#41969,visa,online,paid,2025-06-16,2025-06-14,200.00,5.10,194.90,#35602736283741,card,200.00,USD,USD
2025-06-14 14:59:01 -0400,charge,#41968,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35602732974173,card,192.00,USD,USD
2025-06-14 14:57:47 -0400,charge,#41967,visa,online,paid,2025-06-16,2025-06-14,189.50,4.85,184.65,#35602721833053,card,189.50,USD,USD
2025-06-14 14:56:53 -0400,charge,#41966,master,online,paid,2025-06-16,2025-06-14,189.50,4.85,184.65,#35602711707741,card,189.50,USD,USD
2025-06-14 14:55:44 -0400,charge,#41965,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35602702532701,card,192.00,USD,USD
2025-06-14 14:47:12 -0400,charge,#41963,discover,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35602648399965,card,192.00,USD,USD
2025-06-14 14:37:43 -0400,charge,#41961,american_express,online,paid,2025-06-17,2025-06-17,192.00,6.83,185.17,#35602569199709,card,192.00,USD,USD
2025-06-14 14:33:46 -0400,charge,#41960,visa,online,paid,2025-06-16,2025-06-14,127.00,3.35,123.65,#35602551898205,card,127.00,USD,USD
2025-06-14 14:31:08 -0400,charge,#41957,visa,stripe_terminal,paid,2025-06-17,2025-06-17,123.89,2.97,120.92,#35452224602205,card,123.89,USD,USD
2025-06-14 14:27:18 -0400,charge,#41959,american_express,online,paid,2025-06-17,2025-06-17,219.49,7.76,211.73,#35602504843357,card,219.49,USD,USD
2025-06-14 14:23:43 -0400,charge,#41958,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602478465117,card,200.00,USD,USD
2025-06-14 14:19:34 -0400,charge,#41950,master,stripe_terminal,paid,2025-06-17,2025-06-17,77.02,1.85,75.17,#35601827725405,card,77.02,USD,USD
2025-06-14 14:15:44 -0400,charge,#41956,master,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602421121117,card,200.00,USD,USD
2025-06-14 14:12:49 -0400,charge,#41955,visa,online,paid,2025-06-17,2025-06-17,219.50,7.76,211.74,#35602404376669,card,219.50,USD,USD
2025-06-14 14:12:19 -0400,charge,#41948,visa,stripe_terminal,paid,2025-06-17,2025-06-17,4.86,0.12,4.74,#35601780736093,card,4.86,USD,USD
2025-06-14 14:10:44 -0400,charge,#41954,visa,online,paid,2025-06-16,2025-06-14,134.50,3.53,130.97,#35602390417501,card,134.50,USD,USD
2025-06-14 14:09:41 -0400,charge,#41947,visa,stripe_terminal,paid,2025-06-17,2025-06-17,288.19,6.92,281.27,#35602163236957,card,288.19,USD,USD
2025-06-14 14:05:11 -0400,charge,#41953,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602351390813,card,189.50,USD,USD
2025-06-14 14:05:03 -0400,charge,#41952,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602324422749,card,189.50,USD,USD
2025-06-14 14:04:44 -0400,charge,#41951,master,online,paid,2025-06-17,2025-06-17,250.00,6.30,243.70,#35602347950173,card,250.00,USD,USD
2025-06-14 14:02:47 -0400,charge,#41949,american_express,online,paid,2025-06-17,2025-06-17,199.40,7.08,192.32,#35587091431517,card,199.40,USD,USD
2025-06-14 13:53:56 -0400,charge,#41946,american_express,online,paid,2025-06-17,2025-06-17,96.00,3.56,92.44,#35602274713693,card,96.00,USD,USD
2025-06-14 13:53:17 -0400,charge,#41945,american_express,online,paid,2025-06-17,2025-06-17,200.00,7.10,192.90,#35602263375965,card,200.00,USD,USD
2025-06-14 13:52:59 -0400,charge,#41937,master,stripe_terminal,paid,2025-06-17,2025-06-17,25.32,0.61,24.71,#35602157928541,card,25.32,USD,USD
2025-06-14 13:52:02 -0400,charge,#41944,american_express,online,paid,2025-06-17,2025-06-17,200.00,7.10,192.90,#35602261672029,card,200.00,USD,USD
2025-06-14 13:49:08 -0400,charge,#41943,american_express,online,paid,2025-06-17,2025-06-17,189.50,6.74,182.76,#35602242502749,card,189.50,USD,USD
2025-06-14 13:47:41 -0400,charge,#41942,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602227757149,card,200.00,USD,USD
2025-06-14 13:47:05 -0400,charge,#41941,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602224742493,card,189.50,USD,USD
2025-06-14 13:46:29 -0400,charge,#41940,visa,online,paid,2025-06-16,2025-06-14,189.50,4.85,184.65,#35602220646493,card,189.50,USD,USD
2025-06-14 13:45:39 -0400,charge,#41939,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602217074781,card,189.50,USD,USD
2025-06-14 13:40:51 -0400,charge,#41938,american_express,online,paid,2025-06-17,2025-06-17,192.00,6.83,185.17,#35602180046941,card,192.00,USD,USD
2025-06-14 13:36:38 -0400,charge,#41936,visa,online,paid,2025-06-16,2025-06-14,200.00,5.10,194.90,#35602149572701,card,200.00,USD,USD
2025-06-14 13:34:09 -0400,charge,#41935,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35602129879133,card,192.00,USD,USD
2025-06-14 13:32:58 -0400,charge,#41934,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602121457757,card,200.00,USD,USD
2025-06-14 13:31:00 -0400,charge,#41933,discover,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602107596893,card,189.50,USD,USD
2025-06-14 13:30:21 -0400,charge,#41932,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35602102747229,card,189.50,USD,USD
2025-06-14 13:28:33 -0400,charge,#41931,american_express,online,paid,2025-06-17,2025-06-17,192.00,6.83,185.17,#35602090557533,card,192.00,USD,USD
2025-06-14 13:28:22 -0400,charge,#41930,american_express,online,paid,2025-06-17,2025-06-17,199.40,7.08,192.32,#35602092621917,card,199.40,USD,USD
2025-06-14 13:25:53 -0400,charge,#41929,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35602047828061,card,200.00,USD,USD
2025-06-14 13:25:24 -0400,charge,#41928,visa,online,paid,2025-06-17,2025-06-17,114.50,3.05,111.45,#35602078433373,card,114.50,USD,USD
2025-06-14 13:23:19 -0400,charge,#41927,american_express,online,paid,2025-06-17,2025-06-17,200.00,7.10,192.90,#35602064572509,card,200.00,USD,USD
2025-06-14 13:22:57 -0400,charge,#41926,master,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35602057723997,card,192.00,USD,USD
2025-06-14 13:19:19 -0400,charge,#41924,visa,stripe_terminal,paid,2025-06-17,2025-06-17,120.27,2.89,117.38,#35601428447325,card,120.27,USD,USD
2025-06-14 13:05:29 -0400,charge,#41925,master,online,paid,2025-06-17,2025-06-17,149.49,3.89,145.60,#35601938677853,card,149.49,USD,USD
2025-06-14 13:03:41 -0400,charge,#41923,visa,online,paid,2025-06-17,2025-06-17,73.00,2.05,70.95,#35600396222557,card,73.00,USD,USD
2025-06-14 12:58:19 -0400,charge,#41922,visa,stripe_terminal,paid,2025-06-17,2025-06-17,42.58,1.02,41.56,#35601743511645,card,42.58,USD,USD
2025-06-14 12:53:26 -0400,charge,#41921,visa,stripe_terminal,paid,2025-06-17,2025-06-17,52.75,1.27,51.48,#35601691607133,card,52.75,USD,USD
2025-06-14 12:52:43 -0400,charge,#41920,master,stripe_terminal,paid,2025-06-17,2025-06-17,71.89,1.73,70.16,#35601643307101,card,71.89,USD,USD
2025-06-14 12:45:08 -0400,charge,#41918,master,stripe_terminal,paid,2025-06-17,2025-06-17,63.30,1.52,61.78,#35601663361117,card,63.30,USD,USD
2025-06-14 12:33:34 -0400,charge,#41914,master,stripe_terminal,paid,2025-06-17,2025-06-17,10.57,0.25,10.32,#35601575280733,card,10.57,USD,USD
2025-06-14 12:31:50 -0400,charge,#41919,visa,online,paid,2025-06-17,2025-06-17,430.50,10.63,419.87,#35601692033117,card,430.50,USD,USD
2025-06-14 12:29:45 -0400,charge,#41913,visa,stripe_terminal,paid,2025-06-17,2025-06-17,21.60,0.52,21.08,#35601566302301,card,21.60,USD,USD
2025-06-14 12:28:28 -0400,charge,#41917,american_express,online,paid,2025-06-17,2025-06-17,287.00,10.06,276.94,#35601668767837,card,287.00,USD,USD
2025-06-14 12:25:29 -0400,charge,#41910,visa,stripe_terminal,paid,2025-06-17,2025-06-17,11.78,0.28,11.50,#35601509220445,card,11.78,USD,USD
2025-06-14 12:14:38 -0400,charge,#41912,visa,online,paid,2025-06-16,2025-06-14,50.00,1.50,48.50,#35601549557853,card,50.00,USD,USD
2025-06-14 12:09:53 -0400,charge,#41907,visa,stripe_terminal,paid,2025-06-17,2025-06-17,135.04,3.24,131.80,#35601417535581,card,135.04,USD,USD
2025-06-14 11:54:40 -0400,charge,#41905,visa,stripe_terminal,paid,2025-06-17,2025-06-17,14.53,0.35,14.18,#35601250582621,card,14.53,USD,USD
2025-06-14 11:50:53 -0400,charge,#41904,visa,stripe_terminal,paid,2025-06-17,2025-06-17,104.90,2.52,102.38,#35601276305501,card,104.90,USD,USD
2025-06-14 11:44:37 -0400,charge,#41903,visa,stripe_terminal,paid,2025-06-17,2025-06-17,67.92,1.63,66.29,#35601143857245,card,67.92,USD,USD
2025-06-14 11:36:44 -0400,charge,#41902,master,stripe_terminal,paid,2025-06-17,2025-06-17,93.32,2.24,91.08,#35601166270557,card,93.32,USD,USD
2025-06-14 11:33:33 -0400,charge,#41901,visa,stripe_terminal,paid,2025-06-17,2025-06-17,399.85,9.60,390.25,#35593734291549,card,399.85,USD,USD
2025-06-14 11:30:07 -0400,charge,#41900,visa,stripe_terminal,paid,2025-06-17,2025-06-17,38.27,0.92,37.35,#35593440067677,card,38.27,USD,USD
2025-06-14 11:27:15 -0400,charge,#41899,visa,stripe_terminal,paid,2025-06-17,2025-06-17,68.58,1.65,66.93,#35601115414621,card,68.58,USD,USD
2025-06-14 11:26:10 -0400,charge,#41898,visa,stripe_terminal,paid,2025-06-17,2025-06-17,41.13,0.99,40.14,#35593741205597,card,41.13,USD,USD
2025-06-14 10:09:27 -0400,charge,#41897,visa,online,paid,2025-06-17,2025-06-17,35.00,1.14,33.86,#35600661479517,card,35.00,USD,USD
2025-06-14 09:11:58 -0400,charge,#41896,master,online,paid,2025-06-17,2025-06-17,138.33,3.62,134.71,#35600286056541,card,138.33,USD,USD
2025-06-14 09:04:26 -0400,charge,#41895,visa,online,paid,2025-06-17,2025-06-17,44.45,1.37,43.08,#35600239689821,card,44.45,USD,USD
2025-06-14 09:04:12 -0400,charge,#41894,american_express,online,paid,2025-06-16,2025-06-14,846.50,29.08,817.42,#35600240607325,card,846.50,USD,USD
2025-06-14 08:30:24 -0400,charge,#41893,master,online,paid,2025-06-17,2025-06-17,104.00,2.80,101.20,#35599987277917,card,104.00,USD,USD
2025-06-14 08:08:42 -0400,refund,#41696,visa,online,paid,2025-06-17,2025-06-17,-192.00,0.00,-192.00,#35586908127325,card,192.00,USD,USD
2025-06-14 08:03:04 -0400,charge,#41892,visa,online,paid,2025-06-17,2025-06-17,193.00,4.93,188.07,#35599824060509,card,193.00,USD,USD
2025-06-14 06:49:45 -0400,charge,#41891,visa,online,paid,2025-06-16,2025-06-14,263.00,6.61,256.39,#35599412887645,card,263.00,USD,USD
2025-06-14 06:45:23 -0400,charge,#41890,discover,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35599385428061,card,189.50,USD,USD
2025-06-14 02:35:16 -0400,charge,#41889,american_express,online,paid,2025-06-16,2025-06-14,96.00,3.56,92.44,#35597956874333,card,96.00,USD,USD
2025-06-14 01:38:07 -0400,charge,#41888,visa,online,paid,2025-06-17,2025-06-17,43.50,1.34,42.16,#35597561167965,card,43.50,USD,USD
2025-06-13 23:11:36 -0400,charge,#41887,american_express,online,paid,2025-06-15,2025-06-14,111.45,4.09,107.36,#35596743770205,card,111.45,USD,USD
2025-06-13 22:08:31 -0400,charge,#41886,visa,online,paid,2025-06-17,2025-06-17,99.44,2.69,96.75,#35596316508253,card,99.44,USD,USD
2025-06-13 21:53:36 -0400,charge,#41885,visa,online,paid,2025-06-15,2025-06-14,48.00,1.45,46.55,#35596224692317,card,48.00,USD,USD
2025-06-13 21:25:57 -0400,charge,#41884,master,online,paid,2025-06-17,2025-06-17,57.50,1.68,55.82,#35596026445917,card,57.50,USD,USD
2025-06-13 21:00:48 -0400,charge,#41883,american_express,online,paid,2025-06-15,2025-06-14,141.00,5.09,135.91,#35595857330269,card,141.00,USD,USD
2025-06-13 20:47:15 -0400,charge,#41882,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35595762892893,card,200.00,USD,USD
2025-06-13 19:48:20 -0400,charge,#41881,american_express,online,paid,2025-06-17,2025-06-17,118.98,4.35,114.63,#35408802447453,card,118.98,USD,USD
2025-06-13 19:09:17 -0400,charge,#41880,master,online,paid,2025-06-17,2025-06-17,175.00,4.50,170.50,#35595101208669,card,175.00,USD,USD
2025-06-13 18:50:04 -0400,charge,#41879,american_express,online,paid,2025-06-17,2025-06-17,189.50,6.74,182.76,#35595013226589,card,189.50,USD,USD
2025-06-13 18:48:23 -0400,charge,#41878,visa,online,paid,2025-06-17,2025-06-17,59.00,1.72,57.28,#35595002413149,card,59.00,USD,USD
2025-06-13 18:39:20 -0400,charge,#41877,master,online,paid,2025-06-17,2025-06-17,199.00,5.08,193.92,#35594514694237,card,199.00,USD,USD
2025-06-13 18:14:58 -0400,charge,#41876,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35594770481245,card,192.00,USD,USD
2025-06-13 18:13:44 -0400,charge,#41875,visa,online,paid,2025-06-15,2025-06-13,300.00,7.50,292.50,#35594765860957,card,300.00,USD,USD
2025-06-13 17:50:36 -0400,charge,#41874,master,online,paid,2025-06-15,2025-06-13,241.00,6.08,234.92,#35594614702173,card,241.00,USD,USD
2025-06-13 17:38:29 -0400,charge,#41873,master,online,paid,2025-06-17,2025-06-17,89.50,2.45,87.05,#35594195271773,card,89.50,USD,USD
2025-06-13 17:35:34 -0400,charge,#41872,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35594515054685,card,192.00,USD,USD
2025-06-13 17:30:06 -0400,charge,#41871,visa,online,paid,2025-06-15,2025-06-13,90.99,2.48,88.51,#35594458759261,card,90.99,USD,USD
2025-06-13 17:03:56 -0400,charge,#41870,american_express,online,paid,2025-06-17,2025-06-17,149.00,5.37,143.63,#35594274340957,card,149.00,USD,USD
2025-06-13 16:50:25 -0400,charge,#41869,master,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35594201956445,card,189.50,USD,USD
2025-06-13 16:49:48 -0400,charge,#41868,visa,online,paid,2025-06-15,2025-06-13,200.00,5.10,194.90,#35594161291357,card,200.00,USD,USD
2025-06-13 16:42:58 -0400,charge,#41867,master,online,paid,2025-06-17,2025-06-17,43.00,1.33,41.67,#35594148053085,card,43.00,USD,USD
2025-06-13 16:41:49 -0400,charge,#41866,visa,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35594139631709,card,192.00,USD,USD
2025-06-13 16:25:23 -0400,charge,#41865,visa,online,paid,2025-06-15,2025-06-13,147.50,3.84,143.66,#35594027991133,card,147.50,USD,USD
2025-06-13 16:19:15 -0400,charge,#41864,master,online,paid,2025-06-15,2025-06-13,199.40,5.09,194.31,#35587067379805,card,199.40,USD,USD
2025-06-13 16:11:18 -0400,charge,#41863,american_express,online,paid,2025-06-17,2025-06-17,64.50,2.49,62.01,#35593927884893,card,64.50,USD,USD
2025-06-13 16:10:38 -0400,charge,#41862,visa,online,paid,2025-06-17,2025-06-17,35.93,1.16,34.77,#35593921265757,card,35.93,USD,USD
2025-06-13 16:07:05 -0400,charge,#41861,american_express,online,paid,2025-06-17,2025-06-17,36.00,1.52,34.48,#35593870475357,card,36.00,USD,USD
2025-06-13 16:05:49 -0400,charge,#41860,master,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35593887678557,card,189.50,USD,USD
2025-06-13 16:03:18 -0400,charge,#41859,visa,online,paid,2025-06-17,2025-06-17,55.00,1.62,53.38,#35593870639197,card,55.00,USD,USD
2025-06-13 15:59:09 -0400,charge,#41857,visa,stripe_terminal,paid,2025-06-17,2025-06-17,414.62,9.95,404.67,#35593521692765,card,414.62,USD,USD
2025-06-13 15:51:58 -0400,charge,#41858,discover,online,paid,2025-06-17,2025-06-17,65.00,1.86,63.14,#35593776398429,card,65.00,USD,USD
2025-06-13 15:28:44 -0400,charge,#41854,american_express,stripe_terminal,paid,2025-06-17,2025-06-17,26.38,0.63,25.75,#35592453783645,card,26.38,USD,USD
2025-06-13 15:23:36 -0400,charge,#41856,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35593582510173,card,200.00,USD,USD
2025-06-13 15:19:36 -0400,charge,#41855,visa,online,paid,2025-06-17,2025-06-17,241.00,6.08,234.92,#35593542697053,card,241.00,USD,USD
2025-06-13 15:17:51 -0400,charge,#41853,american_express,stripe_terminal,paid,2025-06-17,2025-06-17,14.04,0.34,13.70,#35593234317405,card,14.04,USD,USD
2025-06-13 15:06:08 -0400,refund,#41654,visa,online,paid,2025-06-15,2025-06-13,-58.00,0.00,-58.00,#35581989126237,card,58.00,USD,USD
2025-06-13 14:48:00 -0400,charge,#41852,visa,stripe_terminal,paid,2025-06-17,2025-06-17,10.26,0.25,10.01,#35593176612957,card,10.26,USD,USD
2025-06-13 14:40:25 -0400,charge,#41849,visa,stripe_terminal,paid,2025-06-17,2025-06-17,30.01,0.72,29.29,#35592776056925,card,30.01,USD,USD
2025-06-13 14:34:01 -0400,charge,#41848,visa,stripe_terminal,paid,2025-06-17,2025-06-17,128.14,3.08,125.06,#35593107538013,card,128.14,USD,USD
2025-06-13 14:32:03 -0400,charge,#41851,master,online,paid,2025-06-17,2025-06-17,237.75,6.01,231.74,#35593090105437,card,237.75,USD,USD
2025-06-13 14:30:24 -0400,charge,#41847,visa,stripe_terminal,paid,2025-06-17,2025-06-17,107.35,2.58,104.77,#35593082339421,card,107.35,USD,USD
2025-06-13 14:00:20 -0400,charge,#41846,master,online,paid,2025-06-17,2025-06-17,43.68,1.35,42.33,#35592986591325,card,43.68,USD,USD
2025-06-13 13:50:36 -0400,charge,#41845,master,stripe_terminal,paid,2025-06-17,2025-06-17,57.39,1.38,56.01,#35592755085405,card,57.39,USD,USD
2025-06-13 13:46:44 -0400,charge,#41844,visa,stripe_terminal,paid,2025-06-17,2025-06-17,10.26,0.25,10.01,#35592767242333,card,10.26,USD,USD
2025-06-13 13:43:00 -0400,charge,#41842,visa,stripe_terminal,paid,2025-06-17,2025-06-17,72.80,1.75,71.05,#35592410103901,card,72.80,USD,USD
2025-06-13 13:34:08 -0400,refund,#41563,master,online,paid,2025-06-16,2025-06-13,-56.50,0.00,-56.50,#35533847560285,card,56.50,USD,USD
2025-06-13 13:33:02 -0400,charge,#41840,master,stripe_terminal,paid,2025-06-17,2025-06-17,13.52,0.32,13.20,#35592653570141,card,13.52,USD,USD
2025-06-13 13:30:12 -0400,charge,#41843,discover,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35592748597341,card,189.50,USD,USD
2025-06-13 13:17:22 -0400,charge,#41839,visa,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35592618279005,card,189.50,USD,USD
2025-06-13 13:03:52 -0400,charge,#41837,visa,stripe_terminal,paid,2025-06-17,2025-06-17,48.53,1.16,47.37,#35585013022813,card,48.53,USD,USD
2025-06-13 13:02:12 -0400,charge,#41836,american_express,stripe_terminal,paid,2025-06-17,2025-06-17,10.21,0.25,9.96,#35592271626333,card,10.21,USD,USD
2025-06-13 12:57:42 -0400,charge,#41835,american_express,stripe_terminal,paid,2025-06-17,2025-06-17,262.70,6.30,256.40,#35592076394589,card,262.70,USD,USD
2025-06-13 12:40:43 -0400,charge,#41833,visa,stripe_terminal,paid,2025-06-17,2025-06-17,14.65,0.35,14.30,#35592015183965,card,14.65,USD,USD
2025-06-13 12:38:14 -0400,charge,#41834,visa,online,paid,2025-06-15,2025-06-13,192.00,4.91,187.09,#35592350105693,card,192.00,USD,USD
2025-06-13 12:04:55 -0400,charge,#41829,visa,stripe_terminal,paid,2025-06-17,2025-06-17,16.02,0.38,15.64,#35584814874717,card,16.02,USD,USD
2025-06-13 11:58:29 -0400,charge,#41827,master,stripe_terminal,paid,2025-06-17,2025-06-17,167.23,4.01,163.22,#35583971491933,card,167.23,USD,USD
2025-06-13 11:55:39 -0400,charge,#41831,visa,online,paid,2025-06-15,2025-06-13,189.50,4.85,184.65,#35592036974685,card,189.50,USD,USD
2025-06-13 11:46:12 -0400,charge,#41828,visa,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35591956463709,card,200.00,USD,USD
2025-06-13 11:14:12 -0400,charge,#41826,master,online,paid,2025-06-17,2025-06-17,200.00,5.10,194.90,#35591730790493,card,200.00,USD,USD
2025-06-13 11:07:59 -0400,charge,#41825,american_express,online,paid,2025-06-17,2025-06-17,54.00,2.14,51.86,#35562380230749,card,54.00,USD,USD
2025-06-13 10:57:59 -0400,charge,#41824,master,online,paid,2025-06-17,2025-06-17,199.40,5.09,194.31,#35591613939805,card,199.40,USD,USD
2025-06-13 10:53:46 -0400,charge,#41823,master,online,paid,2025-06-17,2025-06-17,192.00,4.91,187.09,#35591582384221,card,192.00,USD,USD
2025-06-13 10:52:16 -0400,charge,#41822,master,online,paid,2025-06-17,2025-06-17,189.50,4.85,184.65,#35587655860317,card,189.50,USD,USD
